User-ID,Location,Age
9991,"la mesa, california, usa",43.0
10005,"fullerton, california, usa",25.0
10030,"pittsburgh, pennsylvania, usa",66.0
10047,"big lake, minnesota, usa",20.0
10090,"los angeles, california, usa",26.0
10112,"spokane, washington, usa",26.0
10118,"minneapolis, minnesota, usa",44.0
10134,"herkimer, new york, usa",19.0
10161,"bellingham, washington, usa",
10164,"mccomb, mississippi, usa",34.0
10199,"eltham, victoria, australia",17.0
10215,"edinburgh, scotland, united kingdom",34.0
10239,"ocala, florida, usa",31.0
10313,"bynum, north carolina, usa",37.0
10314,"beaverton, oregon, usa",
10315,"calgary, alberta, canada",18.0
10338,"azusa, california, usa",15.0
10339,"twinsburg, ohio, usa",
10354,"martinsburg, west virginia, usa",15.0
10441,"springfield, ,",
10447,"chicago, illinois, usa",
10461,"houston, texas, usa",
10470,"salem, virginia, usa",
10494,"phoenix, arizona, usa",25.0
10532,"shipley, west yorkshire, united kingdom",29.0
10560,"chicago, illinois, usa",27.0
10570,"singapore, n/a, singapore",
10590,"shah alam, selangor, malaysia",22.0
10596,"nanaimo, british columbia, canada",43.0
10607,"plattsburgh, new york, usa",60.0
10649,"buenos aires, buenos aires, argentina",27.0
10654,"queenstown, otago, new zealand",16.0
10681,"xxxxxx, xxxxxx, netherlands",
10697,"lexington, kentucky, usa",20.0
10699,"victoria, british columbia, canada",
10730,"los angeles, california, usa",26.0
10819,"richmond, kentucky, usa",27.0
10829,"oshkosh, wisconsin, usa",38.0
10921,"middleburg, florida, usa",65.0
10924,"silver lake, missouri, usa",20.0
10949,"columbia, tennessee, usa",
10951,"cape canaveral, florida, usa",62.0
10959,"romulus, mi, michigan, usa",57.0
11036,"portland, oregon, usa",
11053,"kuala lumpur, n/a, malaysia",
11065,"columbia, missouri, usa",46.0
11104,"wyncote, pennsylvania, usa",
11120,"kerava, uusimaa, finland",58.0
11124,"union city, new jersey, usa",30.0
11155,"richardson, texas, usa",27.0
11187,"clearwater, florida, usa",60.0
11206,"paris, tennessee, usa",62.0
11224,"tumwater, washington, usa",51.0
11245,"scarborough, ontario, canada",
11271,"edison, new jersey, usa",
11283,"naples, maine, usa",
11285,"kamloops, british columbia, canada",32.0
11315,"doonside, new south wales, australia",
11348,"greenwood, south carolina, usa",
11358,"london, england, united kingdom",
11362,"brighton, ontario, canada",
11400,"ottawa, ontario, canada",49.0
11404,"gueydan, louisiana, usa",
11443,"tuolumne, california, usa",
11451,"millersville, maryland, usa",
11474,"bloomington, minnesota, usa",
11507,"calgary, alberta, canada",
11514,"kalamazoo, michigan, usa",
11517,"onley, virginia, usa",57.0
11520,"jasper, florida, usa",45.0
11529,"richmond, california, usa",
11532,"taneytown, maryland, usa",
11542,"yarmouth, nova scotia, canada",
11554,"houston, texas, usa",35.0
11591,"blue river, oregon, usa",
11601,"brooklyn, new york, usa",
11629,"houston, texas, usa",21.0
11638,"seattle, washington, usa",
11643,"senatobia, mississippi, usa",34.0
11648,"sacramento, california, usa",60.0
11657,"cincinnati, ohio, usa",25.0
11668,"west lafayette, indiana, usa",35.0
11676,"n/a, n/a, n/a",
11687,"orillia, ontario, canada",47.0
11690,"landau, rheinland-pfalz, germany",30.0
11708,"auburn, ,",
11709,"davison, michigan, usa",29.0
11718,"reno, nevada, usa",
11724,"west lawn, pennsylvania, usa",42.0
11766,"saskatoon, saskatchewan, canada",25.0
11768,"jalandhar cantt, punjab, india",14.0
11788,"jenks, oklahoma, usa",30.0
11808,"città di castello, umbria, italy",52.0
11819,"dunbar, west virginia, usa",52.0
11832,"juneau, alaska, usa",
11855,"toronto, ,",
11916,"brooklyn, new york, usa",
11928,"fort worth, texas, usa",28.0
11940,"maitland, florida, usa",52.0
11944,"santo tirso, porto, portugal",21.0
11993,"lakewood, colorado, usa",37.0
12022,"roma, ,",49.0
12100,"quezon city, national capital region, philippines",26.0
12112,"austin, texas, usa",40.0
12149,"copenhagen, n/a, denmark",
12154,"pittsburgh, pennsylvania, usa",41.0
12189,"ourense, galicia, spain",24.0
12194,"redford, michigan, usa",
12209,"poughkeepsie, new york, usa",18.0
12220,"methuen, massachusetts, usa",46.0
12238,"oklahoma city, oklahoma, usa",31.0
12264,"kuna, idaho, usa",39.0
12272,"ploiesti, prahova, romania",18.0
12285,"livermore, california, usa",38.0
12316,"viewtown, virginia, usa",
12328,"knoxville, tennessee, usa",28.0
12331,"athens, n/a, greece",31.0
12333,"epsom, england, united kingdom",18.0
12343,"grass lake, michigan, usa",42.0
12348,"brighton, massachusetts, usa",23.0
12362,"dallas, texas, usa",54.0
12390,"fredericksburg, virginia, usa",27.0
12406,"herndon, virginia, usa",37.0
12423,"bloomington, illinois, usa",52.0
12426,"dumfries, virginia, usa",26.0
12457,"bridgeport, west virginia, usa",36.0
12512,"deventer, overijssel, netherlands",34.0
12515,"redwood city, california, usa",
12538,"byron, minnesota, usa",18.0
12549,"fort worth, texas, usa",49.0
12565,"ellabell, georgia, usa",
12568,"glasgow, scotland, united kingdom",26.0
12569,"selangor, subang jaya, malaysia",22.0
12578,"san diego, california, usa",26.0
12586,"somerville, massachusetts, usa",20.0
12614,"youngsville, louisiana, usa",51.0
12641,"hollywood, florida, usa",25.0
12671,"oceanside, new york, usa",
12680,"washington, dc, usa",20.0
12683,"wichita, kansas, usa",27.0
12685,"charlotte, north carolina, usa",
12692,"jacksonville, florida, usa",151.0
12698,"portland, oregon, usa",32.0
12702,"valley stream, new york, usa",31.0
12707,"edmonton, alberta, canada",37.0
12754,"denver, colorado, usa",
12784,"detroit, michigan, usa",57.0
12807,"wauconda, illinois, usa",39.0
12811,"teaneck, new jersey, usa",
12817,"dekalb, illinois, usa",36.0
12820,"port moody, british columbia, canada",39.0
12824,"long beach, california, usa",18.0
12835,"hamburg, hamburg, germany",38.0
12863,"london, england, united kingdom",29.0
12917,"moore, oklahoma, usa",24.0
12923,"louisville, kentucky, usa",39.0
12929,"hilo, hawaii, usa",44.0
12930,"white lake, new york, usa",
12951,"raleigh, north carolina, usa",35.0
12966,"n/a, n/a, singapore",28.0
12971,"melbourne, victoria, australia",23.0
12982,"getxo, vizcaya, spain",41.0
12989,"holbrook, new york, usa",50.0
12990,"denver, colorado, usa",58.0
13057,"mason, ohio, usa",47.0
13082,"bellwood, pennsylvania, usa",
13087,"manheim, pennsylvania, usa",
13088,"piacenza, emilia romagna, italy",14.0
13093,"zaragoza, aragon, spain",29.0
13094,"schenectady, new york, usa",24.0
13104,"marysville, washington, usa",25.0
13126,"mumbai, maharashtra, india",21.0
13141,"brighton, england, united kingdom",26.0
13173,"norfolk, virginia, usa",55.0
13221,"iqaluit, nunavut, canada",45.0
13256,"malden, massachusetts, usa",38.0
13273,"harrisburg, pennsylvania, usa",201.0
13279,"moodus, connecticut, usa",
13280,"lakewood, colorado, usa",65.0
13331,"champaign, illinois, usa",58.0
13354,"salt lake, utah, usa",
13393,"kettering, ohio, usa",
13426,"santiago, n/a, chile",36.0
13446,"atlanta, georgia, usa",17.0
13479,"rotterdam, zuid holland, netherlands",31.0
13503,"nashville, tennessee, usa",31.0
13518,"fishers, indiana, usa",27.0
13540,"doha, doha, qatar",15.0
13551,"raleigh, north carolina, usa",
13552,"cordova, tennessee, usa",32.0
13582,"lisboa, lisboa, portugal",29.0
13594,"pittsburgh, pennsylvania, usa",
13600,"athens, athens, greece",
13604,"charlotte, north carolina, usa",51.0
13646,"phoenix, arizona, usa",29.0
13664,"escondido, california, usa",
13672,"vicenza, veneto, italy",29.0
13716,"webster groves, missouri, usa",
13722,"benton, arkansas, usa",41.0
13726,"ft walton beach, florida, usa",44.0
13754,"arlington, washington, usa",48.0
13763,"kansas city, missouri, usa",
13780,"lake elsinore, california, usa",
13850,"online, n/a, usa",28.0
13863,"sherwood, oregon, usa",
13872,"barcelona, catalunya, spain",17.0
13886,"spokane, washington, usa",
13891,"ashtabula, ohio, usa",58.0
13907,"tübingen, baden-wuerttemberg, germany",27.0
13915,"arnprior, ontario, canada",
13935,"lancaster, pennsylvania, usa",36.0
13958,"grand bay, alabama, usa",
13968,"oceanside, california, usa",
13973,"las vegas, nevada, usa",18.0
13995,"adelaide, south australia, australia",
14010,"charleston, south carolina, usa",28.0
14015,"arrasate, gipuzkoa, spain",27.0
14049,"burnaby, british columbia, canada",
14058,"pacific palisades, california, usa",
14060,"carnegie, ,",
14079,"valencia, valencia, spain",41.0
14084,"christchurch, canterbury, new zealand",37.0
14174,"st. louis, missouri, usa",62.0
14176,"mattoon, illinois, usa",57.0
14180,"new york, new york, usa",
14181,"thomaston, georgia, usa",
14203,"lake munmorah, new south wales, australia",76.0
14208,"sunnyvale, california, usa",
14212,"americus, georgia, usa",46.0
14220,"portland, oregon, usa",
14230,"charlotte, north carolina, usa",30.0
14232,"paris, paris, france",23.0
14254,"centreville, nova scotia, canada",43.0
14279,"fresno, california, usa",
14281,"sebastopol, california, usa",
14285,"erial, new jersey, usa",31.0
14288,"oakland, maine, usa",52.0
14326,"austin, texas, usa",
14336,"manchester, new hampshire, usa",28.0
14354,"waterloo, ontario, canada",46.0
14362,"olivet, michigan, usa",
14363,"virginia beach, virginia, usa",49.0
14374,"porter, maine, usa",57.0
14387,"coalville, leicestershire, england, united kingdom",35.0
14393,"vienna, ,",
14418,"east meadow, new york, usa",47.0
14422,"apple valley, minnesota, usa",
14423,"austin, texas, usa",28.0
14449,"saskatoon, saskatchewan, canada",72.0
14451,"lisboa, lisboa, portugal",26.0
14456,"edmonton, alberta, canada",27.0
14461,"aachen, nordrhein-westfalen, germany",31.0
14516,"toronto, ontario, canada",25.0
14517,"guelph, ontario, canada",23.0
14521,"providence, rhode island, usa",
14525,"krefeld, nordrhein-westfalen, germany",31.0
14527,"manhattan, kansas, usa",24.0
14535,"ft hood, texas, usa",37.0
14542,"berkeley, california, usa",24.0
14546,"houston, texas, usa",41.0
14583,"allston, massachusetts, usa",
14638,"roquemaure, languedoc roussillon, france",33.0
14655,"willow street, pennsylvania, usa",16.0
14667,"rocky mount, missouri, usa",
14683,"london, ontario, canada",30.0
14691,"las vegas, nevada, usa",30.0
14694,"cincinnati, ohio, usa",55.0
14698,"upstate, new york, usa",
14720,"dekalb, illinois, usa",22.0
14768,"corvallis, oregon, usa",24.0
14780,"wareham, n/a, united kingdom",
14801,"hamilton, ontario, canada",23.0
14808,"madison, wisconsin, usa",41.0
14827,"pensacola, florida, usa",
14849,"toronto, ontario, canada",
14869,"shawnee, kansas, usa",
14897,"shiki, saitama, japan",24.0
14958,"lezo, euskadi, spain",39.0
14966,"waltham, massachusetts, usa",
15003,"rochester, new york, usa",
15049,"benbrook, texas, usa",28.0
15053,"bonn, nordrhein-westfalen, germany",
15062,"pittsburgh, pennsylvania, usa",
15071,"new castle, delaware, usa",22.0
15093,"davis, california, usa",21.0
15127,"boston, massachusetts, usa",
15144,"raleigh, ,",
15156,"toowoomba, queensland, australia",37.0
15171,"vancouver, british columbia, canada",
15179,"beltsville, maryland, usa",54.0
15184,"pittsburgh, pennsylvania, usa",36.0
15185,"santander, cantabria, spain",20.0
15268,"montclair, virginia, usa",35.0
15288,"chesapeake, virginia, usa",32.0
15330,"kansas city, kansas, usa",52.0
15333,"las vegas, nevada,",16.0
15351,"salinas, california, usa",24.0
15367,"houston, texas, usa",
15408,"cary, north carolina, usa",34.0
15418,"vitoria, álava, spain",23.0
15439,"winter park, florida, usa",38.0
15452,"milano, milano, italy",44.0
15459,"grantsburg, wisconsin, usa",
15475,"renton, washington, usa",
15497,"fresno, california, usa",38.0
15503,"mesa, arizona, usa",
15510,"sun valley, idaho, usa",47.0
15523,"seri kembangan, selangor, malaysia",22.0
15573,"sneads, florida, usa",58.0
15576,"los angeles, california, usa",42.0
15589,"paris, n/a, france",
15595,"lyon, rhone-alpes, france",30.0
15600,"lucerne, lucerne, switzerland",25.0
15602,"cherry hill, new jersey, usa",21.0
15623,"knoxville, tennessee, usa",33.0
15626,"brussels, brussels, belgium",
15651,"springfield, missouri, usa",23.0
15661,"sun city center, florida, usa",
15670,"round rock, texas, usa",
15684,"braga, braga, portugal",
15686,"ottawa, ontario, canada",
15700,"ponte vedra beach, florida, usa",46.0
15720,"charlotte, north carolina, usa",
15722,"siberia, new york, usa",19.0
15775,"london, england, united kingdom",27.0
15780,"bethesda, maryland, usa",54.0
15790,"fairfield, pennsylvania, usa",
15819,"grapevine, texas, usa",
15822,"lloydminster, saskatchewan, canada",61.0
15834,"cleveland, tennessee, usa",15.0
15845,"bowling green, ohio, usa",
15883,"redwood city, california, usa",28.0
15884,"salt lake city, utah, usa",
15890,"stockbridge, michigan, usa",
15918,"cardiff, wales, united kingdom",23.0
15936,"chicago, illinois, usa",59.0
15945,"charlotte, north carolina, usa",36.0
15957,"sydney, new south wales, australia",27.0
15964,"chicago, illinois, usa",26.0
15982,"atlanta, georgia, usa",33.0
15985,"pasadena, california, usa",25.0
15993,"chesapeake, virginia, usa",57.0
16000,"mililani, hawaii, usa",
16005,"chicago, illinois, usa",30.0
16009,"stratford, new jersey, usa",25.0
16010,"carlinville, illinois, usa",
16034,"atlanta, georgia, usa",
16036,"crestview, florida, usa",
16046,"silver springs, florida, usa",
16086,"isle of wight, england, united kingdom",39.0
16090,"kennett square, pennsylvania, usa",
16095,"rantoul, illinois, usa",35.0
16106,"albany, california, usa",44.0
16121,"tarrytown, new york, usa",37.0
16129,"fairfield, connecticut, usa",60.0
16130,"hercules, california, usa",34.0
16151,"hobart, tasmania, australia",39.0
16155,"kuala lumpur, , malaysia",47.0
16161,"cobram, victoria, australia",28.0
16185,"washington, dc, usa",21.0
16192,"somersworth, new hampshire, usa",
16231,"kanata, ontario, canada",32.0
16246,"kitakyushu, fukuoka, japan",32.0
16263,"ashland, wisconsin, usa",
16319,"keith, south australia, australia",43.0
16412,"austin, texas, usa",37.0
16413,"austin, texas, usa",
16454,"delta, british columbia, canada",
16459,"palm springs, california, usa",
16475,"iowa city, iowa, usa",70.0
16488,"milwaukee, wisconsin, usa",36.0
16490,"chandler, arizona, usa",76.0
16492,"east hartford, connecticut, usa",43.0
16504,"kuching, sarawak, malaysia",28.0
16509,"detroit, michigan, usa",29.0
16517,"magalia, california, usa",32.0
16532,"hollywood, florida, usa",44.0
16533,"columbus, ohio, usa",
16545,"berkeley, california, usa",
16551,"aurora, colorado, usa",
16599,"roselle, illinois, usa",33.0
16601,"brewster, new york, usa",40.0
16631,"roswell, georgia, usa",
16634,"little rock, arkansas, usa",42.0
16637,"seattle, washington, usa",
16643,"east fallowfield, pennsylvania, usa",
16654,"málaga, andalucia, spain",35.0
16666,"rogersville, tennessee, usa",
16673,"cadiz, cadiz, spain",30.0
16687,"orlando, florida, usa",0.0
16695,"o`fallon, missouri, usa",42.0
16699,"kent, washington,",26.0
16708,"gorokan, new south wales, australia",34.0
16718,"houston, texas, usa",29.0
16721,"leduc, alberta, canada",
16730,"halfmoon bay, british columbia, canada",71.0
16754,"kenner, louisiana, usa",
16755,"streetman, texas, usa",58.0
16769,"columbia, south carolina, usa",53.0
16777,"hummelstown, pennsylvania, usa",30.0
16781,"marion, iowa, usa",
16782,"columbus, ohio, usa",53.0
16783,"lebanon, new jersey, usa",14.0
16790,"cambridge, ontario, canada",15.0
16791,"hamilton, texas, usa",
16795,"mechanicsville, maryland, usa",47.0
16796,"kittery, maine, usa",79.0
16799,"enterprise, alabama, usa",21.0
16805,"elk grove, california, usa",47.0
16818,"hiawatha, iowa, usa",
16835,"bronx, new york, usa",28.0
16840,"harper woods, michigan, usa",30.0
16871,"leroy, new york, usa",26.0
16877,"houston, arkansas, usa",37.0
16908,"chicago, illinois, usa",55.0
16909,"n/a, n/a,",
16916,"hackettstown, new jersey, usa",53.0
16935,"saltville, virginia, usa",
16943,"sydney, new south wales, australia",
16949,"cadillac, michigan, usa",49.0
16966,"waterloo, ontario, canada",41.0
16970,"bethlehem, pennsylvania, usa",20.0
16987,"berkeley, california, usa",53.0
16994,"fairbanks, alaska,",31.0
16996,"stratford, iowa, usa",23.0
16999,"alexandria, virginia, usa",48.0
17003,"carlsbad, california, usa",
